sim_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_samples,n_rows,rmse,mae,bias
simulated_Ghana_pop_018,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,0.09999999999999996,0.01,-0.01
simulated_Ghana_pop_018,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,0.14142135623730945,0.02,0.02
simulated_Ghana_pop_018,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,0.5477225575051657,0.22,0.22
simulated_Ghana_pop_018,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,1.014889156509222,0.59,0.59
simulated_Ghana_pop_018,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,0.787400787401181,0.34,0.34
simulated_Ghana_pop_018,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,0.4898979485566356,0.2,0.2
simulated_Ghana_pop_019,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,2.553429066960742,1.52,-1.52
simulated_Ghana_pop_019,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,2.039607805437114,1.1,-1.08
simulated_Ghana_pop_019,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,1.9131126469708999,1.1,-0.56
simulated_Ghana_pop_019,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,1.5297058540778354,1.16,0.32
simulated_Ghana_pop_019,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,1.5524174696260025,1.03,-0.05
simulated_Ghana_pop_019,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,1.805547008526779,1.02,-0.58
simulated_Ghana_pop_020,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,2.5,1.23,-1.23
simulated_Ghana_pop_020,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,2.142428528562856,0.97,-0.97
simulated_Ghana_pop_020,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,1.910497317454279,0.99,-0.43
simulated_Ghana_pop_020,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,1.9899748742132397,1.34,0.24
simulated_Ghana_pop_020,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,1.9235384061671343,1.16,-0.08
simulated_Ghana_pop_020,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,1.8734993995195197,0.89,-0.53
simulated_Ghana_pop_021,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,0.264575131106459,0.07,-0.07
simulated_Ghana_pop_021,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,0.19999999999999993,0.04,0
simulated_Ghana_pop_021,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,0.2645751311064589,0.07,0.07
simulated_Ghana_pop_021,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,0.7874007874011811,0.38,0.38
simulated_Ghana_pop_021,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,0.5830951894845301,0.24,0.24
simulated_Ghana_pop_021,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,0.19999999999999998,0.04,0.04
simulated_Ghana_pop_022,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,0.37416573867739394,0.08,-0.08
simulated_Ghana_pop_022,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,0.2828427124746189,0.06,-0.06
simulated_Ghana_pop_022,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,0.2449489742783179,0.06,0.02
simulated_Ghana_pop_022,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,0.5830951894845301,0.22,0.22
simulated_Ghana_pop_022,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,0.31622776601683794,0.1,0.08
simulated_Ghana_pop_022,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,0.22360679774997894,0.05,0.01
simulated_Ghana_pop_023,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,3.8574603043971827,2.12,-2.12
simulated_Ghana_pop_023,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,3.6373066958946407,1.87,-1.85
simulated_Ghana_pop_023,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,3.3436506994600985,1.72,-1.38
simulated_Ghana_pop_023,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,2.6210684844162313,1.49,-0.49
simulated_Ghana_pop_023,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,3.018277654557314,1.63,-0.95
simulated_Ghana_pop_023,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,3.2171415884290826,1.63,-1.43
simulated_Ghana_pop_024,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,2.19317121994613,1.07,-1.07
simulated_Ghana_pop_024,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,1.9442222095223578,0.86,-0.82
simulated_Ghana_pop_024,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,1.734935157289748,0.81,-0.59
simulated_Ghana_pop_024,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,1.3114877048604003,0.8,0.24
simulated_Ghana_pop_024,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,1.4696938456699071,0.74,-0.22
simulated_Ghana_pop_024,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,1.729161646579058,0.79,-0.61
simulated_Ghana_pop_025,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,0.2828427124746189,0.06,-0.06
simulated_Ghana_pop_025,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,0.43588989435406755,0.17,0.15
simulated_Ghana_pop_025,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,0.6855654600401049,0.31,0.29
simulated_Ghana_pop_025,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,0.9949874371066199,0.53,0.53
simulated_Ghana_pop_025,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,0.8999999999999998,0.41,0.41
simulated_Ghana_pop_025,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,0.6403124237432848,0.27,0.25
simulated_Ghana_pop_026,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,0.34641016151377574,0.06,-0.06
simulated_Ghana_pop_026,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,0.22360679774997919,0.03,-0.01
simulated_Ghana_pop_026,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,0.3605551275463987,0.09,0.05
simulated_Ghana_pop_026,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,0.6999999999999998,0.23,0.23
simulated_Ghana_pop_026,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,0.4358898943540673,0.11,0.11
simulated_Ghana_pop_026,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,0.3464101615137754,0.08,0.04
simulated_Ghana_pop_027,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,3.729611239794305,1.55,-1.55
simulated_Ghana_pop_027,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,3.3436506994601007,1.24,-1.04
simulated_Ghana_pop_027,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,3.1448370387032796,1.29,-0.67
simulated_Ghana_pop_027,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,2.076053949202669,1.21,0.65
simulated_Ghana_pop_027,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,2.2715633383201093,1.1,0.04
simulated_Ghana_pop_027,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,2.973213749463702,1.2,-0.62
simulated_Ghana_pop_028,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,3.103224129836581,1.55,-1.55
simulated_Ghana_pop_028,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,2.6551836094703494,1.15,-0.97
simulated_Ghana_pop_028,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,2.5219040425836963,1.34,-0.5
simulated_Ghana_pop_028,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,1.7262676501632068,1.26,0.72
simulated_Ghana_pop_028,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,1.9773719933285192,1.23,0.21
simulated_Ghana_pop_028,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,2.304343724360582,1.23,-0.45
simulated_Ghana_pop_029,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,0.24494897427831788,0.04,-0.04
simulated_Ghana_pop_029,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,0.17320508075688784,0.03,0.03
simulated_Ghana_pop_029,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,0.5567764362830026,0.21,0.21
simulated_Ghana_pop_029,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,0.9219544457292886,0.43,0.43
simulated_Ghana_pop_029,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,0.7999999999999998,0.36,0.36
simulated_Ghana_pop_029,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,0.42426406871192857,0.14,0.14
simulated_Ghana_pop_030,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,0.19999999999999993,0.04,-0.04
simulated_Ghana_pop_030,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,0.14142135623730945,0.02,0
simulated_Ghana_pop_030,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,0.2645751311064589,0.07,0.07
simulated_Ghana_pop_030,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,0.721110255092798,0.32,0.32
simulated_Ghana_pop_030,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,0.5099019513592786,0.18,0.18
simulated_Ghana_pop_030,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,0.19999999999999996,0.04,0.04
simulated_Ghana_pop_031,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,3.849675310984029,1.96,-1.96
simulated_Ghana_pop_031,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,3.3867388443752175,1.55,-1.45
simulated_Ghana_pop_031,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,3.074085229787878,1.45,-0.99
simulated_Ghana_pop_031,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,2.2737634001804143,1.37,0.17
simulated_Ghana_pop_031,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,2.4596747752497685,1.31,-0.29
simulated_Ghana_pop_031,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,2.8565713714171403,1.3,-0.9
simulated_Ghana_pop_032,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,2.5884358211089586,1.26,-1.26
simulated_Ghana_pop_032,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,2.1633307652783924,0.86,-0.76
simulated_Ghana_pop_032,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,2.116601048851673,1,-0.3
simulated_Ghana_pop_032,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,1.6733200530681511,1.1,0.62
simulated_Ghana_pop_032,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,1.6941074346097418,0.97,0.25
simulated_Ghana_pop_032,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,1.8384776310850237,0.86,-0.3
simulated_Ghana_pop_033,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,0.14142135623730945,0.02,-0.02
simulated_Ghana_pop_033,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,0.09999999999999996,0.01,-0.01
simulated_Ghana_pop_033,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,0.2645751311064589,0.07,0.07
simulated_Ghana_pop_033,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,0.5291502622129179,0.22,0.22
simulated_Ghana_pop_033,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,0.3872983346207417,0.15,0.15
simulated_Ghana_pop_033,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,0.17320508075688767,0.03,0.03
simulated_Ghana_pop_034,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,0.2645751311064589,0.05,-0.05
simulated_Ghana_pop_034,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,0.19999999999999993,0.04,-0.04
simulated_Ghana_pop_034,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,0.24494897427831794,0.06,0.04
simulated_Ghana_pop_034,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,0.854400374531753,0.67,0.67
simulated_Ghana_pop_034,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,0.36055512754639896,0.13,0.11
simulated_Ghana_pop_034,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,0.19999999999999998,0.04,0
simulated_Ghana_pop_035,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,3.843175770115129,1.75,-1.75
simulated_Ghana_pop_035,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,3.6715119501371625,1.46,-1.42
simulated_Ghana_pop_035,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,3.3271609519228225,1.21,-1.09
simulated_Ghana_pop_035,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,2.785677655436824,1.26,-0.38
simulated_Ghana_pop_035,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,2.9308701779505695,1.27,-0.61
simulated_Ghana_pop_035,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,3.1432467291003428,1.16,-1.04
simulated_Ghana_pop_036,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,3.576310948449534,1.85,-1.85
simulated_Ghana_pop_036,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,3.3060550509633106,1.53,-1.53
simulated_Ghana_pop_036,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,3.061045573002793,1.33,-1.11
simulated_Ghana_pop_036,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,2.7331300737432898,1.27,-0.29
simulated_Ghana_pop_036,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,2.816025568065744,1.23,-0.63
simulated_Ghana_pop_036,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,3.057776970284131,1.31,-1.19
simulated_Ghana_pop_037,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,0.36055512754639857,0.07,-0.07
simulated_Ghana_pop_037,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,0.3605551275463987,0.11,0.07
simulated_Ghana_pop_037,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,0.5196152422706636,0.21,0.19
simulated_Ghana_pop_037,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,0.938083151964686,0.42,0.42
simulated_Ghana_pop_037,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,0.7810249675906655,0.33,0.33
simulated_Ghana_pop_037,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,0.5,0.21,0.19
simulated_Ghana_pop_038,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,0.17320508075688776,0.03,-0.03
simulated_Ghana_pop_038,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,0.2828427124746189,0.08,0.08
simulated_Ghana_pop_038,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,0.4898979485566358,0.18,0.18
simulated_Ghana_pop_038,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,0.9949874371066199,0.43,0.43
simulated_Ghana_pop_038,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,0.7141428428542851,0.29,0.29
simulated_Ghana_pop_038,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,0.42426406871192857,0.16,0.16
simulated_Ghana_pop_039,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,3.9786932528155496,2.05,-2.05
simulated_Ghana_pop_039,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,3.5355339059327378,1.6,-1.44
simulated_Ghana_pop_039,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,3.1764760348537173,1.63,-0.95
simulated_Ghana_pop_039,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,1.9235384061671346,1.36,0.36
simulated_Ghana_pop_039,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,2.3937418407171642,1.35,-0.25
simulated_Ghana_pop_039,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,2.9034462281915947,1.49,-0.85
simulated_Ghana_pop_040,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,3.0886890422960995,1.6,-1.6
simulated_Ghana_pop_040,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,2.6324893162176357,1.33,-0.91
simulated_Ghana_pop_040,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,2.249444375840398,1.28,-0.52
simulated_Ghana_pop_040,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,1.9000000000000001,1.39,1.05
simulated_Ghana_pop_040,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,1.6522711641858305,1.15,0.37
simulated_Ghana_pop_040,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,2.051828452868319,1.15,-0.39
simulated_Ghana_pop_041,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,0.24494897427831785,0.06,-0.06
simulated_Ghana_pop_041,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,0.19999999999999993,0.04,0.04
simulated_Ghana_pop_041,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,0.46904157598234286,0.18,0.18
simulated_Ghana_pop_041,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,0.8602325267042626,0.36,0.36
simulated_Ghana_pop_041,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,0.7141428428542851,0.29,0.29
simulated_Ghana_pop_041,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,0.44721359549995787,0.16,0.16
simulated_Ghana_pop_042,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,0.19999999999999993,0.02,-0.02
simulated_Ghana_pop_042,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,0.09999999999999996,0.01,-0.01
simulated_Ghana_pop_042,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,0.3464101615137756,0.1,0.1
simulated_Ghana_pop_042,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,0.7999999999999999,0.32,0.32
simulated_Ghana_pop_042,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,0.6855654600401044,0.25,0.25
simulated_Ghana_pop_042,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,0.24494897427831774,0.06,0.06
simulated_Ghana_pop_043,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,4.219004621945801,1.74,-1.74
simulated_Ghana_pop_043,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,3.840572873934304,1.31,-1.31
simulated_Ghana_pop_043,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,3.584689665786982,1.25,-0.91
simulated_Ghana_pop_043,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,2.7129319932501064,1.28,0.2
simulated_Ghana_pop_043,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,2.922327839240492,1.2,-0.28
simulated_Ghana_pop_043,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,3.4249087579087414,1.17,-0.87
simulated_Ghana_pop_044,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,2.6589471600616674,1.35,-1.35
simulated_Ghana_pop_044,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,2.2045407685048586,0.98,-0.82
simulated_Ghana_pop_044,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,2.100000000000001,1.03,-0.47
simulated_Ghana_pop_044,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,1.5748015748023627,0.98,0.36
simulated_Ghana_pop_044,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,1.6186414056238645,0.92,0
simulated_Ghana_pop_044,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,1.946792233393178,0.97,-0.43
simulated_Ghana_pop_045,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,0.24494897427831772,0.06,-0.06
simulated_Ghana_pop_045,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,0.22360679774997916,0.05,0.03
simulated_Ghana_pop_045,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,0.3162277660168382,0.1,0.1
simulated_Ghana_pop_045,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,0.7280109889280518,0.29,0.29
simulated_Ghana_pop_045,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,0.6082762530298219,0.21,0.21
simulated_Ghana_pop_045,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,0.31622776601683783,0.1,0.08
simulated_Ghana_pop_046,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,0.14142135623730945,0.02,-0.02
simulated_Ghana_pop_046,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,0.09999999999999996,0.01,-0.01
simulated_Ghana_pop_046,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,0.22360679774997916,0.05,0.05
simulated_Ghana_pop_046,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,0.7999999999999998,0.44,0.44
simulated_Ghana_pop_046,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,0.5477225575051661,0.2,0.2
simulated_Ghana_pop_046,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,0.19999999999999996,0.04,0.04
simulated_Ghana_pop_047,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,3.2954514106568147,1.62,-1.62
simulated_Ghana_pop_047,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,2.826658805020513,1.19,-1.11
simulated_Ghana_pop_047,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,2.7276363393971716,1.3,-0.7
simulated_Ghana_pop_047,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,2.0736441353327724,1.26,0.24
simulated_Ghana_pop_047,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,2.1977260975835913,1.23,-0.13
simulated_Ghana_pop_047,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,2.5845695966640165,1.2,-0.74
simulated_Ghana_pop_048,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,3.5777087639996625,1.96,-1.96
simulated_Ghana_pop_048,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,3.1496031496047237,1.56,-1.54
simulated_Ghana_pop_048,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,2.819574435974338,1.45,-1.11
simulated_Ghana_pop_048,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,2.5787593916455256,1.45,-0.51
simulated_Ghana_pop_048,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,2.6589471600616665,1.41,-0.71
simulated_Ghana_pop_048,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,2.765863337187866,1.41,-1.13
simulated_Ghana_pop_049,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,0.14142135623730945,0.02,-0.02
simulated_Ghana_pop_049,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,0.19999999999999993,0.04,0.04
simulated_Ghana_pop_049,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,0.38729833462074137,0.11,0.11
simulated_Ghana_pop_049,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,0.8062257748298548,0.29,0.29
simulated_Ghana_pop_049,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,0.5830951894845301,0.18,0.18
simulated_Ghana_pop_049,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,0.34641016151377535,0.1,0.1
simulated_Ghana_pop_050,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,0.26457513110645897,0.07,-0.07
simulated_Ghana_pop_050,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,0.37416573867739394,0.12,0.1
simulated_Ghana_pop_050,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,0.670820393249937,0.29,0.29
simulated_Ghana_pop_050,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,1.058300524425836,0.52,0.52
simulated_Ghana_pop_050,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,0.8306623862918076,0.37,0.37
simulated_Ghana_pop_050,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,0.6244997998398398,0.27,0.27
simulated_Ghana_pop_051,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,4.485532298401164,2.14,-2.14
simulated_Ghana_pop_051,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,4.096339829652811,1.74,-1.62
simulated_Ghana_pop_051,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,3.742993454442581,1.65,-1.11
simulated_Ghana_pop_051,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,2.6664583251946765,1.61,0.33
simulated_Ghana_pop_051,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,2.812472222085047,1.39,-0.25
simulated_Ghana_pop_051,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,3.376388603226827,1.48,-1
simulated_Ghana_pop_052,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,3.5468295701936374,1.22,-1.22
simulated_Ghana_pop_052,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,3.260368077380222,1.03,-0.71
simulated_Ghana_pop_052,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,3.019933774108299,1.18,-0.26
simulated_Ghana_pop_052,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,2.7386127875258306,1.54,0.98
simulated_Ghana_pop_052,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,2.5690465157330262,1.2,0.32
simulated_Ghana_pop_052,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,2.8372521918222207,1.05,-0.27
simulated_Ghana_pop_053,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,0.4242640687119287,0.12,-0.12
