sample_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_rows,rmse,mae,bias
10,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,10,4.33589667773576,2,-1.8
10,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
10,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
10,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,10,1.4142135623730951,0.8,0
10,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,10,1.378404875209022,0.7,-0.3
10,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
10,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,10,0,0,0
10,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,10,1.7320508075688772,1.2,-0.4
10,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,10,1.378404875209022,0.9,-0.3
10,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,10,0,0,0
10,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,10,4.08656334834051,2.5,-2.5
100,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,10,5.06951674225463,3.5,-3.5
100,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,10,3.3466401061363023,2.4,-2.4
100,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,10,1.8973665961010275,1,-1
100,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
100,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,10,1.9493588689617927,1,-1
100,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,10,0.8366600265340756,0.5,-0.5
100,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,10,2.16794833886788,1.3,-1.3
100,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,10,4.183300132670378,2.1,-2.1
100,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
100,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,10,0.44721359549995793,0.2,-0.2
100,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,10,1.378404875209022,0.7,-0.7
100,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,10,4.086563348340509,2.3,-2.3
100,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,10,1.140175425099138,0.5,-0.5
100,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,10,4.207136793592526,2.7,-2.7
100,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
100,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,10,3.563705936241092,2.1,-2.1
100,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,10,4.743416490252569,3.3,-3.3
100,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,10,2.720294101747089,1.8,-1.8
100,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,10,1.61245154965971,0.8,-0.8
100,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.2,10,1.4832396974191326,0.8,-0.6
100,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.5,10,0.44721359549995793,0.2,-0.2
100,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,10,1.9493588689617927,1.2,-0.8
100,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,10,3.714835124201342,1.6,-1.6
100,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,10,0.44721359549995793,0.2,-0.2
100,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,10,1.2649110640673518,0.4,-0.4
100,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,10,3.5637059362410923,1.9,-1.9
100,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,10,0.7071067811865476,0.3,-0.3
100,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,10,3.591656999213594,2.1,-2.1
100,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
100,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,10,3.5213633723318014,1.8,-1.8
100,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,10,4.159326868617084,2.5,-2.5
100,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,10,2.2135943621178655,1.5,-1.3
100,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,10,1.4142135623730951,0.6,-0.6
100,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,10,1.0488088481701516,0.5,-0.3
100,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,10,0.7071067811865476,0.5,0.5
100,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,10,1.5491933384829668,1,-0.4
100,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,10,3.7282703764614498,1.7,-1.3
100,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,10,1.0488088481701516,0.5,-0.1
100,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,10,3.1780497164141406,1.9,-1.3
100,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,10,0.894427190999916,0.6,0
100,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,10,3.1144823004794873,1.9,-1.5
100,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,10,0.6324555320336759,0.2,0.2
100,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,10,0.894427190999916,0.6,0.6
100,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,10,3.0659419433511785,1.6,-1.2
100,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,10,3.6606010435446255,2,-1.4
100,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,10,0.447213595499958,0.2,0.2
100,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,10,0.6324555320336759,0.4,0.4
100,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,10,1.760681686165901,1.3,-0.1
100,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,10,1.140175425099138,0.7,-0.1
100,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
100,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,10,1.224744871391589,0.9,0.3
100,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,10,1.224744871391589,0.9,0.9
100,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,10,0.9486832980505138,0.5,0.5
100,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
100,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,10,1.9235384061671346,1.5,0.3
100,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,10,2.6645825188948455,1.9,0.3
100,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,10,0.447213595499958,0.2,0.2
100,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,10,0.7745966692414834,0.4,0.4
100,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,10,1.3416407864998738,1,0.6
100,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,10,2.4698178070456938,1.9,-0.1
100,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
100,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,10,1.3038404810405297,0.9,0.9
100,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,10,1.9493588689617927,1.6,0.4
100,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
100,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,10,1.3038404810405297,0.9,0.9
100,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,10,3.0495901363953815,1.5,-1.3
100,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,10,4.049691346263317,2,-2
100,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
100,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,10,1.8708286933869707,1.1,-0.7
100,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,10,1.140175425099138,0.7,-0.1
100,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,10,0.447213595499958,0.2,0.2
100,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,10,1.0488088481701516,0.7,0.1
100,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,10,0.894427190999916,0.6,0.6
100,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
100,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,10,1.816590212458495,1.3,0.1
100,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,10,2.7748873851023217,1.7,-0.3
100,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,10,1.0488088481701516,0.7,0.3
100,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,10,2.6076809620810595,1.8,-0.4
100,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,10,1.0954451150103321,0.6,0.6
100,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,10,2.7748873851023212,1.5,-0.5
100,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,10,0.6324555320336759,0.2,0.2
100,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,10,1.3038404810405297,0.9,0.9
100,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,10,3.5213633723318014,1.8,-1.8
100,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,10,4.219004621945797,2.6,-2.6
100,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.2,10,2.1908902300206643,1.4,-1.2
100,naive_coi_paramset6,Cambodia,9,0.2,0.5,0.5,10,1.4142135623730951,0.6,-0.6
100,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset6,Cambodia,9,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.2,10,1.0488088481701516,0.5,-0.3
100,naive_coi_paramset6,Cambodia,99,0.2,0.5,0.5,10,0.6324555320336759,0.4,0.4
100,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset6,Cambodia,99,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,10,1.5491933384829668,1,-0.4
100,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,10,3.40587727318528,1.4,-1.4
100,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,10,0,0,0
100,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,10,1.0488088481701516,0.5,-0.1
100,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,10,3.1780497164141406,1.9,-1.5
100,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,10,0,0,0
100,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,10,0.8366600265340756,0.5,0.1
100,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,10,2.949576240750525,1.7,-1.5
100,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
100,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,10,0.894427190999916,0.6,0.6
11,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.2,10,6.324555320336759,2.8,-2.8
11,naive_coi_paramset1,Cambodia,2.33,0.2,0.5,0.5,10,2.3664319132398464,1.6,-1.6
11,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.2,10,1,0.4,-0.4
11,naive_coi_paramset1,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
11,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.2,10,1.1832159566199232,0.6,-0.6
11,naive_coi_paramset1,Cambodia,9,0.2,0.5,0.5,10,1.6733200530681511,1.2,-1.2
11,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.2,10,0.9486832980505138,0.3,-0.3
11,naive_coi_paramset1,Cambodia,9,0.7,0.25,0.5,10,0.9486832980505138,0.3,-0.3
11,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.2,10,3.5496478698597698,1.4,-1.4
11,naive_coi_paramset1,Cambodia,99,0.2,0.5,0.5,10,3.794733192202055,1.2,-1.2
11,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.2,10,0.44721359549995793,0.2,-0.2
11,naive_coi_paramset1,Cambodia,99,0.7,0.25,0.5,10,0,0,0
11,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,10,3.8600518131237567,2.1,-2.1
11,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,10,2.3664319132398464,1.4,-1.4
11,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,10,0,0,0
11,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
11,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,10,3.9115214431215897,1.9,-1.9
11,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,10,1.3038404810405297,0.5,-0.5
11,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,10,0,0,0
11,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,10,0,0,0
11,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,10,2.60768096208106,1,-1
11,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,10,4.604345773288535,2.2,-2.2
11,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
11,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
11,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.2,10,6.324555320336759,2.8,-2.8
11,naive_coi_paramset2,Cambodia,2.33,0.2,0.5,0.5,10,1.8973665961010275,1.2,-1.2
11,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.2,10,1,0.4,-0.4
11,naive_coi_paramset2,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
11,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.2,10,0.9486832980505138,0.5,-0.5
11,naive_coi_paramset2,Cambodia,9,0.2,0.5,0.5,10,1.0488088481701516,0.7,-0.7
11,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.2,10,0.6324555320336759,0.2,-0.2
11,naive_coi_paramset2,Cambodia,9,0.7,0.25,0.5,10,0.6324555320336759,0.2,-0.2
11,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.2,10,3.178049716414141,1.1,-1.1
11,naive_coi_paramset2,Cambodia,99,0.2,0.5,0.5,10,3.478505426185217,1.1,-1.1
11,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.2,10,0,0,0
11,naive_coi_paramset2,Cambodia,99,0.7,0.25,0.5,10,0,0,0
11,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,10,3.449637662132068,1.9,-1.9
11,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,10,2,1.2,-1
11,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
11,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
11,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,10,3.4351128074635335,1.6,-1.6
11,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,10,1,0.4,-0.2
11,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,10,0,0,0
11,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,10,0.44721359549995793,0.2,0.2
11,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,10,2.2803508501982757,1,-0.6
11,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,10,4.183300132670378,1.7,-1.5
11,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
11,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
11,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.2,10,6.016643582596529,2.6,-2.6
11,naive_coi_paramset3,Cambodia,2.33,0.2,0.5,0.5,10,1.760681686165901,1.1,-1.1
11,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.2,10,0.7071067811865476,0.3,-0.1
11,naive_coi_paramset3,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
11,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.2,10,0.8366600265340756,0.5,-0.1
11,naive_coi_paramset3,Cambodia,9,0.2,0.5,0.5,10,0.6324555320336759,0.4,-0.4
11,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.2,10,0.6324555320336759,0.2,-0.2
11,naive_coi_paramset3,Cambodia,9,0.7,0.25,0.5,10,0.44721359549995793,0.2,0
11,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.2,10,3.2249030993194197,1.2,-0.8
11,naive_coi_paramset3,Cambodia,99,0.2,0.5,0.5,10,3.1780497164141406,1.1,-0.9
11,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.2,10,0,0,0
11,naive_coi_paramset3,Cambodia,99,0.7,0.25,0.5,10,0,0,0
11,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,10,2.949576240750525,1.7,-1.3
11,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,10,1.816590212458495,1.1,-0.7
11,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
11,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,0.1
11,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,10,3.3015148038438356,1.7,-1.1
11,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,10,1.0488088481701516,0.5,-0.1
11,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,10,0,0,0
11,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,10,0.7745966692414834,0.4,0.4
11,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,10,2.1908902300206643,1.4,0
11,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,10,3.6606010435446255,2,-0.8
11,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
11,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
11,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.2,10,5.347896782848375,2.4,-1.8
11,naive_coi_paramset4,Cambodia,2.33,0.2,0.5,0.5,10,1.224744871391589,0.9,-0.1
11,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.2,10,0.5477225575051661,0.3,0.1
11,naive_coi_paramset4,Cambodia,2.33,0.7,0.25,0.5,10,0,0,0
11,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.2,10,1,0.6,0.4
11,naive_coi_paramset4,Cambodia,9,0.2,0.5,0.5,10,1.0954451150103321,0.6,0.4
11,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
11,naive_coi_paramset4,Cambodia,9,0.7,0.25,0.5,10,0.6324555320336759,0.2,0.2
11,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.2,10,2.04939015319192,1.4,0.4
11,naive_coi_paramset4,Cambodia,99,0.2,0.5,0.5,10,1.6733200530681511,1,0.2
11,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.2,10,0.7745966692414834,0.4,0.4
11,naive_coi_paramset4,Cambodia,99,0.7,0.25,0.5,10,0,0,0
11,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,10,2.756809750418044,1.6,-0.4
11,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,10,1.0488088481701516,0.7,0.1
11,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
11,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,10,1.0954451150103321,0.6,0.6
11,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,10,1.8708286933869707,1.3,0.1
11,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,10,1,0.6,0.4
11,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
11,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,10,1.0954451150103321,0.6,0.6
11,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,10,1.816590212458495,1.5,1.1
11,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,10,2.2135943621178655,1.7,0.7
11,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,10,0.7071067811865476,0.3,0.3
11,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,10,0.9486832980505138,0.5,0.5
11,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.2,10,5.932958789676531,2.6,-2.2
11,naive_coi_paramset5,Cambodia,2.33,0.2,0.5,0.5,10,1.449137674618944,0.9,-0.5
11,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.2,10,0.44721359549995793,0.2,0
11,naive_coi_paramset5,Cambodia,2.33,0.7,0.25,0.5,10,0.31622776601683794,0.1,-0.1
11,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.2,10,0.9486832980505138,0.5,0.1
11,naive_coi_paramset5,Cambodia,9,0.2,0.5,0.5,10,0.5477225575051661,0.3,0.1
11,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,-0.1
11,naive_coi_paramset5,Cambodia,9,0.7,0.25,0.5,10,0.44721359549995793,0.2,0
11,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.2,10,3.0166206257996713,1.5,-0.3
11,naive_coi_paramset5,Cambodia,99,0.2,0.5,0.5,10,3,1.4,-0.4
11,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.2,10,0.44721359549995793,0.2,0.2
11,naive_coi_paramset5,Cambodia,99,0.7,0.25,0.5,10,0,0,0
11,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,10,2.792848008753788,1.4,-0.8
11,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,10,1.3416407864998738,0.8,-0.4
11,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
11,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,10,0.8366600265340756,0.5,0.5
11,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,10,2.588435821108957,1.5,-0.5
11,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,10,1.140175425099138,0.7,0.3
11,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
11,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,10,1.0954451150103321,0.6,0.6
11,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,10,1.7320508075688772,1.4,0.8
11,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,10,3.449637662132068,2.1,-0.1
11,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,10,0.31622776601683794,0.1,0.1
11,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,10,0.7071067811865476,0.3,0.3
11,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.2,10,6.016643582596529,2.6,-2.6
11,naive_coi_paramset6,Cambodia,2.33,0.2,0.5,0.5,10,1.760681686165901,1.1,-1.1
11,naive_coi_paramset6,Cambodia,2.33,0.7,0.25,0.2,10,0.6324555320336759,0.2,-0.2
