sim_id,paramset_id,country,pop_alpha,coi_p,coi_r,k_s,n_samples,n_rows,mean_tool_coi,mean_sim_coi,mean_error,abs_mean_error,mean_sq_error,method,quantile_threshold,integer_threshold,paramset_label
simulated_Ghana_pop_060,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,1.63,3.76,-2.13,2.13,4.536899999999999,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_060,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,1.8,3.76,-1.9599999999999997,1.9599999999999997,3.841599999999999,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_060,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,2.13,3.76,-1.63,1.63,2.6569,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_060,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,2.99,3.76,-0.7699999999999996,0.7699999999999996,0.5928999999999993,integer_method,NA,1,int=1
simulated_Ghana_pop_060,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,2.58,3.76,-1.1799999999999997,1.1799999999999997,1.3923999999999994,integer_method,NA,2,int=2
simulated_Ghana_pop_060,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,2.09,3.76,-1.67,1.67,2.7889,integer_method,NA,5,int=5
simulated_Ghana_pop_061,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,1.25,1.31,-0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_061,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,1.38,1.31,0.06999999999999984,0.06999999999999984,0.004899999999999977,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_061,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,1.56,1.31,0.25,0.25,0.0625,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_061,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,1.9,1.31,0.5899999999999999,0.5899999999999999,0.34809999999999985,integer_method,NA,1,int=1
simulated_Ghana_pop_061,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,1.76,1.31,0.44999999999999996,0.44999999999999996,0.20249999999999996,integer_method,NA,2,int=2
simulated_Ghana_pop_061,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,1.53,1.31,0.21999999999999997,0.21999999999999997,0.04839999999999999,integer_method,NA,5,int=5
simulated_Ghana_pop_062,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,1.17,1.23,-0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_062,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,1.29,1.23,0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_062,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,1.43,1.23,0.19999999999999996,0.19999999999999996,0.03999999999999998,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_062,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,1.7,1.23,0.47,0.47,0.22089999999999999,integer_method,NA,1,int=1
simulated_Ghana_pop_062,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,1.56,1.23,0.33000000000000007,0.33000000000000007,0.10890000000000005,integer_method,NA,2,int=2
simulated_Ghana_pop_062,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,1.4,1.23,0.16999999999999993,0.16999999999999993,0.028899999999999974,integer_method,NA,5,int=5
simulated_Ghana_pop_063,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,2.02,3.65,-1.63,1.63,2.6569,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_063,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,2.66,3.65,-0.9899999999999998,0.9899999999999998,0.9800999999999995,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_063,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,3.17,3.65,-0.48,0.48,0.2304,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_063,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,4.73,3.65,1.0800000000000005,1.0800000000000005,1.1664000000000012,integer_method,NA,1,int=1
simulated_Ghana_pop_063,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,4.1,3.65,0.44999999999999973,0.44999999999999973,0.20249999999999976,integer_method,NA,2,int=2
simulated_Ghana_pop_063,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,3.22,3.65,-0.4299999999999997,0.4299999999999997,0.18489999999999976,integer_method,NA,5,int=5
simulated_Ghana_pop_064,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,1.89,3.04,-1.1500000000000001,1.1500000000000001,1.3225000000000002,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_064,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,2.39,3.04,-0.6499999999999999,0.6499999999999999,0.4224999999999999,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_064,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,2.75,3.04,-0.29000000000000004,0.29000000000000004,0.08410000000000002,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_064,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,4.02,3.04,0.9799999999999995,0.9799999999999995,0.9603999999999991,integer_method,NA,1,int=1
simulated_Ghana_pop_064,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,3.43,3.04,0.3900000000000001,0.3900000000000001,0.1521000000000001,integer_method,NA,2,int=2
simulated_Ghana_pop_064,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,2.9,3.04,-0.14000000000000012,0.14000000000000012,0.019600000000000034,integer_method,NA,5,int=5
simulated_Ghana_pop_065,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,1.13,1.18,-0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_065,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,1.19,1.18,0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_065,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,1.28,1.18,0.10000000000000009,0.10000000000000009,0.010000000000000018,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_065,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,1.46,1.18,0.28,0.28,0.07840000000000001,integer_method,NA,1,int=1
simulated_Ghana_pop_065,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,1.36,1.18,0.18000000000000016,0.18000000000000016,0.03240000000000006,integer_method,NA,2,int=2
simulated_Ghana_pop_065,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,1.26,1.18,0.08000000000000007,0.08000000000000007,0.006400000000000012,integer_method,NA,5,int=5
simulated_Ghana_pop_066,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,1.21,1.28,-0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_066,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,1.27,1.28,-0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_066,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,1.4,1.28,0.11999999999999988,0.11999999999999988,0.014399999999999972,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_066,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,1.64,1.28,0.3599999999999999,0.3599999999999999,0.1295999999999999,integer_method,NA,1,int=1
simulated_Ghana_pop_066,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,1.52,1.28,0.24,0.24,0.0576,integer_method,NA,2,int=2
simulated_Ghana_pop_066,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,1.37,1.28,0.09000000000000008,0.09000000000000008,0.008100000000000015,integer_method,NA,5,int=5
simulated_Ghana_pop_067,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,1.8,3.48,-1.68,1.68,2.8223999999999996,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_067,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,2.14,3.48,-1.3399999999999999,1.3399999999999999,1.7955999999999996,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_067,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,2.54,3.48,-0.94,0.94,0.8835999999999999,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_067,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,3.36,3.48,-0.1200000000000001,0.1200000000000001,0.014400000000000026,integer_method,NA,1,int=1
simulated_Ghana_pop_067,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,3.03,3.48,-0.4500000000000002,0.4500000000000002,0.20250000000000015,integer_method,NA,2,int=2
simulated_Ghana_pop_067,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,2.53,3.48,-0.9500000000000002,0.9500000000000002,0.9025000000000003,integer_method,NA,5,int=5
simulated_Ghana_pop_068,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,1.79,2.96,-1.17,1.17,1.3688999999999998,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_068,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,2.27,2.96,-0.69,0.69,0.4760999999999999,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_068,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,2.69,2.96,-0.27,0.27,0.0729,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_068,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,3.55,2.96,0.5899999999999999,0.5899999999999999,0.34809999999999985,integer_method,NA,1,int=1
simulated_Ghana_pop_068,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,3.14,2.96,0.18000000000000016,0.18000000000000016,0.03240000000000006,integer_method,NA,2,int=2
simulated_Ghana_pop_068,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,2.6,2.96,-0.3599999999999999,0.3599999999999999,0.1295999999999999,integer_method,NA,5,int=5
simulated_Ghana_pop_069,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,1.2,1.25,-0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_069,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,1.21,1.25,-0.040000000000000036,0.040000000000000036,0.001600000000000003,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_069,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,1.27,1.25,0.020000000000000018,0.020000000000000018,4.000000000000007e-4,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_069,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,1.63,1.25,0.3799999999999999,0.3799999999999999,0.14439999999999992,integer_method,NA,1,int=1
simulated_Ghana_pop_069,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,1.36,1.25,0.1100000000000001,0.1100000000000001,0.012100000000000022,integer_method,NA,2,int=2
simulated_Ghana_pop_069,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,1.24,1.25,-0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,integer_method,NA,5,int=5
simulated_Ghana_pop_070,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,1.21,1.27,-0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_070,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,1.21,1.27,-0.06000000000000005,0.06000000000000005,0.0036000000000000064,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_070,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,1.31,1.27,0.040000000000000036,0.040000000000000036,0.001600000000000003,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_070,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,1.44,1.27,0.16999999999999993,0.16999999999999993,0.028899999999999974,integer_method,NA,1,int=1
simulated_Ghana_pop_070,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,1.37,1.27,0.10000000000000009,0.10000000000000009,0.010000000000000018,integer_method,NA,2,int=2
simulated_Ghana_pop_070,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,1.26,1.27,-0.010000000000000009,0.010000000000000009,1.0000000000000018e-4,integer_method,NA,5,int=5
simulated_Ghana_pop_071,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,1.98,3.97,-1.9900000000000002,1.9900000000000002,3.960100000000001,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_071,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,2.38,3.97,-1.5900000000000003,1.5900000000000003,2.528100000000001,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_071,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,2.86,3.97,-1.1100000000000003,1.1100000000000003,1.2321000000000006,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_071,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.5,100,100,3.69,3.97,-0.28000000000000025,0.28000000000000025,0.07840000000000014,integer_method,NA,1,int=1
simulated_Ghana_pop_071,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.5,100,100,3.24,3.97,-0.73,0.73,0.5328999999999999,integer_method,NA,2,int=2
simulated_Ghana_pop_071,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.5,100,100,2.81,3.97,-1.1600000000000001,1.1600000000000001,1.3456000000000004,integer_method,NA,5,int=5
simulated_Ghana_pop_072,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.2,100,100,1.8,3.54,-1.74,1.74,3.0276,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_072,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.2,100,100,2.13,3.54,-1.4100000000000001,1.4100000000000001,1.9881000000000004,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_072,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.2,100,100,2.54,3.54,-1,1,1,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_072,naive_coi_paramset4,Ghana,2.33,0.2,0.5,0.2,100,100,3.29,3.54,-0.25,0.25,0.0625,integer_method,NA,1,int=1
simulated_Ghana_pop_072,naive_coi_paramset5,Ghana,2.33,0.2,0.5,0.2,100,100,2.95,3.54,-0.5899999999999999,0.5899999999999999,0.34809999999999985,integer_method,NA,2,int=2
simulated_Ghana_pop_072,naive_coi_paramset6,Ghana,2.33,0.2,0.5,0.2,100,100,2.51,3.54,-1.0300000000000002,1.0300000000000002,1.0609000000000006,integer_method,NA,5,int=5
simulated_Ghana_pop_073,naive_coi_paramset1,Ghana,99,0.7,0.25,0.5,100,100,1.17,1.2,-0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_073,naive_coi_paramset2,Ghana,99,0.7,0.25,0.5,100,100,1.23,1.2,0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_073,naive_coi_paramset3,Ghana,99,0.7,0.25,0.5,100,100,1.4,1.2,0.19999999999999996,0.19999999999999996,0.03999999999999998,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_073,naive_coi_paramset4,Ghana,99,0.7,0.25,0.5,100,100,1.56,1.2,0.3600000000000001,0.3600000000000001,0.12960000000000008,integer_method,NA,1,int=1
simulated_Ghana_pop_073,naive_coi_paramset5,Ghana,99,0.7,0.25,0.5,100,100,1.48,1.2,0.28,0.28,0.07840000000000001,integer_method,NA,2,int=2
simulated_Ghana_pop_073,naive_coi_paramset6,Ghana,99,0.7,0.25,0.5,100,100,1.38,1.2,0.17999999999999994,0.17999999999999994,0.03239999999999998,integer_method,NA,5,int=5
simulated_Ghana_pop_074,naive_coi_paramset1,Ghana,99,0.7,0.25,0.2,100,100,1.23,1.32,-0.09000000000000008,0.09000000000000008,0.008100000000000015,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_074,naive_coi_paramset2,Ghana,99,0.7,0.25,0.2,100,100,1.41,1.32,0.08999999999999986,0.08999999999999986,0.008099999999999975,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_074,naive_coi_paramset3,Ghana,99,0.7,0.25,0.2,100,100,1.6,1.32,0.28,0.28,0.07840000000000001,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_074,naive_coi_paramset4,Ghana,99,0.7,0.25,0.2,100,100,1.79,1.32,0.47,0.47,0.22089999999999999,integer_method,NA,1,int=1
simulated_Ghana_pop_074,naive_coi_paramset5,Ghana,99,0.7,0.25,0.2,100,100,1.67,1.32,0.34999999999999987,0.34999999999999987,0.1224999999999999,integer_method,NA,2,int=2
simulated_Ghana_pop_074,naive_coi_paramset6,Ghana,99,0.7,0.25,0.2,100,100,1.58,1.32,0.26,0.26,0.06760000000000001,integer_method,NA,5,int=5
simulated_Ghana_pop_075,naive_coi_paramset1,Ghana,99,0.2,0.5,0.5,100,100,2.12,4.05,-1.9299999999999997,1.9299999999999997,3.724899999999999,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_075,naive_coi_paramset2,Ghana,99,0.2,0.5,0.5,100,100,2.86,4.05,-1.19,1.19,1.4161,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_075,naive_coi_paramset3,Ghana,99,0.2,0.5,0.5,100,100,3.34,4.05,-0.71,0.71,0.5041,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_075,naive_coi_paramset4,Ghana,99,0.2,0.5,0.5,100,100,5.04,4.05,0.9900000000000002,0.9900000000000002,0.9801000000000004,integer_method,NA,1,int=1
simulated_Ghana_pop_075,naive_coi_paramset5,Ghana,99,0.2,0.5,0.5,100,100,4.31,4.05,0.2599999999999998,0.2599999999999998,0.06759999999999988,integer_method,NA,2,int=2
simulated_Ghana_pop_075,naive_coi_paramset6,Ghana,99,0.2,0.5,0.5,100,100,3.46,4.05,-0.5899999999999999,0.5899999999999999,0.34809999999999985,integer_method,NA,5,int=5
simulated_Ghana_pop_076,naive_coi_paramset1,Ghana,99,0.2,0.5,0.2,100,100,1.93,3.17,-1.24,1.24,1.5376,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_076,naive_coi_paramset2,Ghana,99,0.2,0.5,0.2,100,100,2.5,3.17,-0.6699999999999999,0.6699999999999999,0.4488999999999999,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_076,naive_coi_paramset3,Ghana,99,0.2,0.5,0.2,100,100,2.84,3.17,-0.33000000000000007,0.33000000000000007,0.10890000000000005,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_076,naive_coi_paramset4,Ghana,99,0.2,0.5,0.2,100,100,4.07,3.17,0.9000000000000004,0.9000000000000004,0.8100000000000006,integer_method,NA,1,int=1
simulated_Ghana_pop_076,naive_coi_paramset5,Ghana,99,0.2,0.5,0.2,100,100,3.51,3.17,0.33999999999999986,0.33999999999999986,0.1155999999999999,integer_method,NA,2,int=2
simulated_Ghana_pop_076,naive_coi_paramset6,Ghana,99,0.2,0.5,0.2,100,100,2.92,3.17,-0.25,0.25,0.0625,integer_method,NA,5,int=5
simulated_Ghana_pop_077,naive_coi_paramset1,Ghana,9,0.7,0.25,0.5,100,100,1.23,1.28,-0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_077,naive_coi_paramset2,Ghana,9,0.7,0.25,0.5,100,100,1.35,1.28,0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_077,naive_coi_paramset3,Ghana,9,0.7,0.25,0.5,100,100,1.47,1.28,0.18999999999999995,0.18999999999999995,0.03609999999999998,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_077,naive_coi_paramset4,Ghana,9,0.7,0.25,0.5,100,100,1.68,1.28,0.3999999999999999,0.3999999999999999,0.15999999999999992,integer_method,NA,1,int=1
simulated_Ghana_pop_077,naive_coi_paramset5,Ghana,9,0.7,0.25,0.5,100,100,1.59,1.28,0.31000000000000005,0.31000000000000005,0.09610000000000003,integer_method,NA,2,int=2
simulated_Ghana_pop_077,naive_coi_paramset6,Ghana,9,0.7,0.25,0.5,100,100,1.46,1.28,0.17999999999999994,0.17999999999999994,0.03239999999999998,integer_method,NA,5,int=5
simulated_Ghana_pop_078,naive_coi_paramset1,Ghana,9,0.7,0.25,0.2,100,100,1.21,1.24,-0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_078,naive_coi_paramset2,Ghana,9,0.7,0.25,0.2,100,100,1.29,1.24,0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_078,naive_coi_paramset3,Ghana,9,0.7,0.25,0.2,100,100,1.41,1.24,0.16999999999999993,0.16999999999999993,0.028899999999999974,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_078,naive_coi_paramset4,Ghana,9,0.7,0.25,0.2,100,100,1.65,1.24,0.4099999999999999,0.4099999999999999,0.16809999999999994,integer_method,NA,1,int=1
simulated_Ghana_pop_078,naive_coi_paramset5,Ghana,9,0.7,0.25,0.2,100,100,1.54,1.24,0.30000000000000004,0.30000000000000004,0.09000000000000002,integer_method,NA,2,int=2
simulated_Ghana_pop_078,naive_coi_paramset6,Ghana,9,0.7,0.25,0.2,100,100,1.39,1.24,0.1499999999999999,0.1499999999999999,0.022499999999999975,integer_method,NA,5,int=5
simulated_Ghana_pop_079,naive_coi_paramset1,Ghana,9,0.2,0.5,0.5,100,100,1.81,2.99,-1.1800000000000002,1.1800000000000002,1.3924000000000003,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_079,naive_coi_paramset2,Ghana,9,0.2,0.5,0.5,100,100,2.19,2.99,-0.8000000000000003,0.8000000000000003,0.6400000000000005,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_079,naive_coi_paramset3,Ghana,9,0.2,0.5,0.5,100,100,2.48,2.99,-0.5100000000000002,0.5100000000000002,0.2601000000000002,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_079,naive_coi_paramset4,Ghana,9,0.2,0.5,0.5,100,100,3.18,2.99,0.18999999999999995,0.18999999999999995,0.03609999999999998,integer_method,NA,1,int=1
simulated_Ghana_pop_079,naive_coi_paramset5,Ghana,9,0.2,0.5,0.5,100,100,2.96,2.99,-0.03000000000000025,0.03000000000000025,9.000000000000149e-4,integer_method,NA,2,int=2
simulated_Ghana_pop_079,naive_coi_paramset6,Ghana,9,0.2,0.5,0.5,100,100,2.48,2.99,-0.5100000000000002,0.5100000000000002,0.2601000000000002,integer_method,NA,5,int=5
simulated_Ghana_pop_080,naive_coi_paramset1,Ghana,9,0.2,0.5,0.2,100,100,1.65,2.78,-1.13,1.13,1.2768999999999997,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_080,naive_coi_paramset2,Ghana,9,0.2,0.5,0.2,100,100,2.04,2.78,-0.7399999999999998,0.7399999999999998,0.5475999999999996,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_080,naive_coi_paramset3,Ghana,9,0.2,0.5,0.2,100,100,2.31,2.78,-0.46999999999999975,0.46999999999999975,0.22089999999999976,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_080,naive_coi_paramset4,Ghana,9,0.2,0.5,0.2,100,100,3.03,2.78,0.25,0.25,0.0625,integer_method,NA,1,int=1
simulated_Ghana_pop_080,naive_coi_paramset5,Ghana,9,0.2,0.5,0.2,100,100,2.69,2.78,-0.08999999999999986,0.08999999999999986,0.008099999999999975,integer_method,NA,2,int=2
simulated_Ghana_pop_080,naive_coi_paramset6,Ghana,9,0.2,0.5,0.2,100,100,2.29,2.78,-0.48999999999999977,0.48999999999999977,0.24009999999999979,integer_method,NA,5,int=5
simulated_Ghana_pop_081,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.5,100,100,1.22,1.25,-0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_081,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.5,100,100,1.22,1.25,-0.030000000000000027,0.030000000000000027,9.000000000000016e-4,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_081,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.5,100,100,1.39,1.25,0.1399999999999999,0.1399999999999999,0.01959999999999997,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_081,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.5,100,100,1.62,1.25,0.3700000000000001,0.3700000000000001,0.13690000000000008,integer_method,NA,1,int=1
simulated_Ghana_pop_081,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.5,100,100,1.47,1.25,0.21999999999999997,0.21999999999999997,0.04839999999999999,integer_method,NA,2,int=2
simulated_Ghana_pop_081,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.5,100,100,1.36,1.25,0.1100000000000001,0.1100000000000001,0.012100000000000022,integer_method,NA,5,int=5
simulated_Ghana_pop_082,naive_coi_paramset1,Ghana,2.33,0.7,0.25,0.2,100,100,1.14,1.21,-0.07000000000000006,0.07000000000000006,0.0049000000000000085,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_082,naive_coi_paramset2,Ghana,2.33,0.7,0.25,0.2,100,100,1.19,1.21,-0.020000000000000018,0.020000000000000018,4.000000000000007e-4,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_082,naive_coi_paramset3,Ghana,2.33,0.7,0.25,0.2,100,100,1.26,1.21,0.050000000000000044,0.050000000000000044,0.0025000000000000044,quantile_method,0.025,NA,q=0.025
simulated_Ghana_pop_082,naive_coi_paramset4,Ghana,2.33,0.7,0.25,0.2,100,100,1.39,1.21,0.17999999999999994,0.17999999999999994,0.03239999999999998,integer_method,NA,1,int=1
simulated_Ghana_pop_082,naive_coi_paramset5,Ghana,2.33,0.7,0.25,0.2,100,100,1.32,1.21,0.1100000000000001,0.1100000000000001,0.012100000000000022,integer_method,NA,2,int=2
simulated_Ghana_pop_082,naive_coi_paramset6,Ghana,2.33,0.7,0.25,0.2,100,100,1.24,1.21,0.030000000000000027,0.030000000000000027,9.000000000000016e-4,integer_method,NA,5,int=5
simulated_Ghana_pop_083,naive_coi_paramset1,Ghana,2.33,0.2,0.5,0.5,100,100,1.69,3.16,-1.4700000000000002,1.4700000000000002,2.1609000000000007,quantile_method,0.1,NA,q=0.100
simulated_Ghana_pop_083,naive_coi_paramset2,Ghana,2.33,0.2,0.5,0.5,100,100,2.04,3.16,-1.12,1.12,1.2544000000000002,quantile_method,0.05,NA,q=0.050
simulated_Ghana_pop_083,naive_coi_paramset3,Ghana,2.33,0.2,0.5,0.5,100,100,2.4,3.16,-0.7600000000000002,0.7600000000000002,0.5776000000000003,quantile_method,0.025,NA,q=0.025
